Virus Family,Virus Genus,Virus Species,Region,Sub-region,Date,Type,Case Number,Comments
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,France,2003-06-04,Cases,7,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Germany,2003-06-04,Cases,10,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,India,2003-06-04,Cases,3,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Indonesia,2003-06-04,Cases,2,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Italy,2003-06-04,Cases,9,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Kuwait,2003-06-04,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Malaysia,2003-06-04,Cases,5,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Mongolia,2003-06-04,Cases,9,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Oceania,New Zealand,2003-06-04,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Philippines,2003-06-04,Cases,12,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Republic of Ireland,2003-06-04,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Republic of Korea,2003-06-04,Cases,3,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Romania,2003-06-04,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Russian Federation,2003-06-04,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Singapore,2003-06-04,Cases,206,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Africa,South Africa,2003-06-04,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Spain,2003-06-04,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Sweden,2003-06-04,Cases,3,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Switzerland,2003-06-04,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Thailand,2003-06-04,Cases,8,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,United Kingdom,2003-06-04,Cases,4,
Coronaviridae,Betacoronavirus,SARS-CoV-1,North America,United States,2003-06-04,Cases,69,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Viet Nam,2003-06-04,Cases,63,
Coronaviridae,Betacoronavirus,SARS-CoV-1,South America,Brazil,2003-06-05,Cases,2,
Coronaviridae,Betacoronavirus,SARS-CoV-1,North America,Canada,2003-06-05,Cases,218,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,China,2003-06-05,Cases,5329,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,"Hong Kong SAR, China",2003-06-05,Cases,1748,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,"Macao SAR, China",2003-06-05,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,"Taiwan, China",2003-06-05,Cases,677,
Coronaviridae,Betacoronavirus,SARS-CoV-1,South America,Colombia,2003-06-05,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Finland,2003-06-05,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,France,2003-06-05,Cases,7,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Germany,2003-06-05,Cases,10,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,India,2003-06-05,Cases,3,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Indonesia,2003-06-05,Cases,2,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Italy,2003-06-05,Cases,9,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Kuwait,2003-06-05,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Malaysia,2003-06-05,Cases,5,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Mongolia,2003-06-05,Cases,9,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Oceania,New Zealand,2003-06-05,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Philippines,2003-06-05,Cases,12,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Republic of Ireland,2003-06-05,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Republic of Korea,2003-06-05,Cases,3,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Romania,2003-06-05,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Russian Federation,2003-06-05,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Singapore,2003-06-05,Cases,206,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Africa,South Africa,2003-06-05,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Spain,2003-06-05,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Sweden,2003-06-05,Cases,3,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Switzerland,2003-06-05,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Thailand,2003-06-05,Cases,8,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,United Kingdom,2003-06-05,Cases,4,
Coronaviridae,Betacoronavirus,SARS-CoV-1,North America,United States,2003-06-05,Cases,69,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Viet Nam,2003-06-05,Cases,63,
Coronaviridae,Betacoronavirus,SARS-CoV-1,South America,Brazil,2003-06-06,Cases,2,
Coronaviridae,Betacoronavirus,SARS-CoV-1,North America,Canada,2003-06-06,Cases,219,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,China,2003-06-06,Cases,5329,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,"Hong Kong SAR, China",2003-06-06,Cases,1750,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,"Macao SAR, China",2003-06-06,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,"Taiwan, China",2003-06-06,Cases,676,
Coronaviridae,Betacoronavirus,SARS-CoV-1,South America,Colombia,2003-06-06,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Finland,2003-06-06,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,France,2003-06-06,Cases,7,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Germany,2003-06-06,Cases,10,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,India,2003-06-06,Cases,3,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Indonesia,2003-06-06,Cases,2,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Italy,2003-06-06,Cases,9,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Kuwait,2003-06-06,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Malaysia,2003-06-06,Cases,5,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Mongolia,2003-06-06,Cases,9,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Oceania,New Zealand,2003-06-06,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Philippines,2003-06-06,Cases,12,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Republic of Ireland,2003-06-06,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Republic of Korea,2003-06-06,Cases,3,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Romania,2003-06-06,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Russian Federation,2003-06-06,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Singapore,2003-06-06,Cases,206,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Africa,South Africa,2003-06-06,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Spain,2003-06-06,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Sweden,2003-06-06,Cases,3,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Switzerland,2003-06-06,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Thailand,2003-06-06,Cases,8,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,United Kingdom,2003-06-06,Cases,4,
Coronaviridae,Betacoronavirus,SARS-CoV-1,North America,United States,2003-06-06,Cases,68,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Viet Nam,2003-06-06,Cases,63,
Coronaviridae,Betacoronavirus,SARS-CoV-1,South America,Brazil,2003-06-09,Cases,2,
Coronaviridae,Betacoronavirus,SARS-CoV-1,North America,Canada,2003-06-09,Cases,229,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,China,2003-06-09,Cases,5328,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,"Hong Kong SAR, China",2003-06-09,Cases,1753,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,"Macao SAR, China",2003-06-09,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,"Taiwan, China",2003-06-09,Cases,680,
Coronaviridae,Betacoronavirus,SARS-CoV-1,South America,Colombia,2003-06-09,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Finland,2003-06-09,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,France,2003-06-09,Cases,7,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Germany,2003-06-09,Cases,10,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,India,2003-06-09,Cases,3,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Indonesia,2003-06-09,Cases,2,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Italy,2003-06-09,Cases,9,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Kuwait,2003-06-09,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Malaysia,2003-06-09,Cases,5,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Mongolia,2003-06-09,Cases,9,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Oceania,New Zealand,2003-06-09,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Philippines,2003-06-09,Cases,12,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Republic of Ireland,2003-06-09,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Republic of Korea,2003-06-09,Cases,3,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Romania,2003-06-09,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Russian Federation,2003-06-09,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Singapore,2003-06-09,Cases,206,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Africa,South Africa,2003-06-09,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Spain,2003-06-09,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Sweden,2003-06-09,Cases,3,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Switzerland,2003-06-09,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Thailand,2003-06-09,Cases,9,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,United Kingdom,2003-06-09,Cases,4,
Coronaviridae,Betacoronavirus,SARS-CoV-1,North America,United States,2003-06-09,Cases,68,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Viet Nam,2003-06-09,Cases,63,
Coronaviridae,Betacoronavirus,SARS-CoV-1,South America,Brazil,2003-06-10,Cases,3,
Coronaviridae,Betacoronavirus,SARS-CoV-1,North America,Canada,2003-06-10,Cases,229,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,China,2003-06-10,Cases,5328,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,"Hong Kong SAR, China",2003-06-10,Cases,1754,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,"Macao SAR, China",2003-06-10,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,"Taiwan, China",2003-06-10,Cases,686,
Coronaviridae,Betacoronavirus,SARS-CoV-1,South America,Colombia,2003-06-10,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Finland,2003-06-10,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,France,2003-06-10,Cases,7,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Germany,2003-06-10,Cases,10,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,India,2003-06-10,Cases,3,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Indonesia,2003-06-10,Cases,2,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Italy,2003-06-10,Cases,9,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Kuwait,2003-06-10,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Malaysia,2003-06-10,Cases,5,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Mongolia,2003-06-10,Cases,9,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Oceania,New Zealand,2003-06-10,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Philippines,2003-06-10,Cases,12,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Republic of Ireland,2003-06-10,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Republic of Korea,2003-06-10,Cases,3,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Romania,2003-06-10,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Russian Federation,2003-06-10,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Singapore,2003-06-10,Cases,206,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Africa,South Africa,2003-06-10,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Spain,2003-06-10,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Sweden,2003-06-10,Cases,3,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Switzerland,2003-06-10,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Thailand,2003-06-10,Cases,9,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,United Kingdom,2003-06-10,Cases,4,
Coronaviridae,Betacoronavirus,SARS-CoV-1,North America,United States,2003-06-10,Cases,69,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Viet Nam,2003-06-10,Cases,63,
Coronaviridae,Betacoronavirus,SARS-CoV-1,South America,Brazil,2003-06-11,Cases,3,
Coronaviridae,Betacoronavirus,SARS-CoV-1,North America,Canada,2003-06-11,Cases,230,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,China,2003-06-11,Cases,5329,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,"Hong Kong SAR, China",2003-06-11,Cases,1754,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,"Macao SAR, China",2003-06-11,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,"Taiwan, China",2003-06-11,Cases,687,
Coronaviridae,Betacoronavirus,SARS-CoV-1,South America,Colombia,2003-06-11,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Finland,2003-06-11,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,France,2003-06-11,Cases,7,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Germany,2003-06-11,Cases,10,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,India,2003-06-11,Cases,3,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Indonesia,2003-06-11,Cases,2,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Italy,2003-06-11,Cases,9,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Kuwait,2003-06-11,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Malaysia,2003-06-11,Cases,5,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Mongolia,2003-06-11,Cases,9,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Oceania,New Zealand,2003-06-11,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Philippines,2003-06-11,Cases,12,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Republic of Ireland,2003-06-11,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Republic of Korea,2003-06-11,Cases,3,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Romania,2003-06-11,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Russian Federation,2003-06-11,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Singapore,2003-06-11,Cases,206,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Africa,South Africa,2003-06-11,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Spain,2003-06-11,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Sweden,2003-06-11,Cases,3,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Switzerland,2003-06-11,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Thailand,2003-06-11,Cases,9,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,United Kingdom,2003-06-11,Cases,4,
Coronaviridae,Betacoronavirus,SARS-CoV-1,North America,United States,2003-06-11,Cases,71,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Viet Nam,2003-06-11,Cases,63,
Coronaviridae,Betacoronavirus,SARS-CoV-1,South America,Brazil,2003-06-12,Cases,3,
Coronaviridae,Betacoronavirus,SARS-CoV-1,North America,Canada,2003-06-12,Cases,238,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,China,2003-06-12,Cases,5328,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,"Hong Kong SAR, China",2003-06-12,Cases,1755,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,"Macao SAR, China",2003-06-12,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,"Taiwan, China",2003-06-12,Cases,688,
Coronaviridae,Betacoronavirus,SARS-CoV-1,South America,Colombia,2003-06-12,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Finland,2003-06-12,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,France,2003-06-12,Cases,7,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Germany,2003-06-12,Cases,10,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,India,2003-06-12,Cases,3,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Indonesia,2003-06-12,Cases,2,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Italy,2003-06-12,Cases,9,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Kuwait,2003-06-12,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Malaysia,2003-06-12,Cases,5,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Mongolia,2003-06-12,Cases,9,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Oceania,New Zealand,2003-06-12,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Philippines,2003-06-12,Cases,14,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Republic of Ireland,2003-06-12,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Republic of Korea,2003-06-12,Cases,3,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Romania,2003-06-12,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Russian Federation,2003-06-12,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Singapore,2003-06-12,Cases,206,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Africa,South Africa,2003-06-12,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Spain,2003-06-12,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Sweden,2003-06-12,Cases,3,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Switzerland,2003-06-12,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Thailand,2003-06-12,Cases,9,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,United Kingdom,2003-06-12,Cases,4,
Coronaviridae,Betacoronavirus,SARS-CoV-1,North America,United States,2003-06-12,Cases,70,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Viet Nam,2003-06-12,Cases,63,
Coronaviridae,Betacoronavirus,SARS-CoV-1,South America,Brazil,2003-06-13,Cases,3,
Coronaviridae,Betacoronavirus,SARS-CoV-1,North America,Canada,2003-06-13,Cases,242,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,China,2003-06-13,Cases,5327,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,"Hong Kong SAR, China",2003-06-13,Cases,1755,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,"Macao SAR, China",2003-06-13,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,"Taiwan, China",2003-06-13,Cases,693,
Coronaviridae,Betacoronavirus,SARS-CoV-1,South America,Colombia,2003-06-13,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Finland,2003-06-13,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,France,2003-06-13,Cases,7,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Germany,2003-06-13,Cases,10,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,India,2003-06-13,Cases,3,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Indonesia,2003-06-13,Cases,2,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Italy,2003-06-13,Cases,9,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Kuwait,2003-06-13,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Malaysia,2003-06-13,Cases,5,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Mongolia,2003-06-13,Cases,9,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Oceania,New Zealand,2003-06-13,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Philippines,2003-06-13,Cases,14,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Republic of Ireland,2003-06-13,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Republic of Korea,2003-06-13,Cases,3,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Romania,2003-06-13,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Russian Federation,2003-06-13,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Singapore,2003-06-13,Cases,206,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Africa,South Africa,2003-06-13,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Spain,2003-06-13,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Sweden,2003-06-13,Cases,3,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Switzerland,2003-06-13,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Thailand,2003-06-13,Cases,9,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,United Kingdom,2003-06-13,Cases,4,
Coronaviridae,Betacoronavirus,SARS-CoV-1,North America,United States,2003-06-13,Cases,71,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Viet Nam,2003-06-13,Cases,63,
Coronaviridae,Betacoronavirus,SARS-CoV-1,South America,Brazil,2003-06-16,Cases,3,
Coronaviridae,Betacoronavirus,SARS-CoV-1,North America,Canada,2003-06-16,Cases,243,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,China,2003-06-16,Cases,5326,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,"Hong Kong SAR, China",2003-06-16,Cases,1755,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,"Macao SAR, China",2003-06-16,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,"Taiwan, China",2003-06-16,Cases,698,
Coronaviridae,Betacoronavirus,SARS-CoV-1,South America,Colombia,2003-06-16,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Finland,2003-06-16,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,France,2003-06-16,Cases,7,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Germany,2003-06-16,Cases,10,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,India,2003-06-16,Cases,3,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Indonesia,2003-06-16,Cases,2,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Italy,2003-06-16,Cases,9,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Kuwait,2003-06-16,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Malaysia,2003-06-16,Cases,5,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Mongolia,2003-06-16,Cases,9,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Oceania,New Zealand,2003-06-16,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Philippines,2003-06-16,Cases,14,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Republic of Ireland,2003-06-16,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Republic of Korea,2003-06-16,Cases,3,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Romania,2003-06-16,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Russian Federation,2003-06-16,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Singapore,2003-06-16,Cases,206,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Africa,South Africa,2003-06-16,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Spain,2003-06-16,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Sweden,2003-06-16,Cases,3,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,Switzerland,2003-06-16,Cases,1,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Thailand,2003-06-16,Cases,9,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Europe,United Kingdom,2003-06-16,Cases,4,
Coronaviridae,Betacoronavirus,SARS-CoV-1,North America,United States,2003-06-16,Cases,72,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,Viet Nam,2003-06-16,Cases,63,
Coronaviridae,Betacoronavirus,SARS-CoV-1,South America,Brazil,2003-06-17,Cases,3,
Coronaviridae,Betacoronavirus,SARS-CoV-1,North America,Canada,2003-06-17,Cases,247,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,China,2003-06-17,Cases,5326,
Coronaviridae,Betacoronavirus,SARS-CoV-1,Asia,"Hong Kong SAR, China",2003-06-17,Cases,1755,
