Microbe Family,Microbe Genus,Microbe Species,Region,Country,State/City,date,type,number
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Taiwan, China",None,2003-04-22,Cumulative_Cases,29
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,France,None,2003-04-22,Cumulative_Cases,5
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Germany,None,2003-04-22,Cumulative_Cases,7
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,India,None,2003-04-22,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Indonesia,None,2003-04-22,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Italy,None,2003-04-22,Cumulative_Cases,3
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Japan,None,2003-04-22,Cumulative_Cases,2
Coronaviridae,Betacoronavirus,SARS-CoV-1,EMRO,Kuwait,None,2003-04-22,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Malaysia,None,2003-04-22,Cumulative_Cases,6
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Mongolia,None,2003-04-22,Cumulative_Cases,3
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Philippines,None,2003-04-22,Cumulative_Cases,2
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Republic of Ireland,None,2003-04-22,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Romania,None,2003-04-22,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Singapore,None,2003-04-22,Cumulative_Cases,186
Coronaviridae,Betacoronavirus,SARS-CoV-1,AFRO,South Africa,None,2003-04-22,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Spain,None,2003-04-22,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Sweden,None,2003-04-22,Cumulative_Cases,3
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Switzerland,None,2003-04-22,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Thailand,None,2003-04-22,Cumulative_Cases,7
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,United Kingdom,None,2003-04-22,Cumulative_Cases,6
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,United States,None,2003-04-22,Cumulative_Cases,38
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Viet Nam,None,2003-04-22,Cumulative_Cases,63
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Australia,None,2003-04-23,Cumulative_Cases,4
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Brazil,None,2003-04-23,Cumulative_Cases,2
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Canada,None,2003-04-23,Cumulative_Cases,140
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,China,None,2003-04-23,Cumulative_Cases,2305
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Hong Kong SAR, China",None,2003-04-23,Cumulative_Cases,1458
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Taiwan, China",None,2003-04-23,Cumulative_Cases,37
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,France,None,2003-04-23,Cumulative_Cases,5
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Germany,None,2003-04-23,Cumulative_Cases,7
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,India,None,2003-04-23,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Indonesia,None,2003-04-23,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Italy,None,2003-04-23,Cumulative_Cases,3
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Japan,None,2003-04-23,Cumulative_Cases,2
Coronaviridae,Betacoronavirus,SARS-CoV-1,EMRO,Kuwait,None,2003-04-23,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Malaysia,None,2003-04-23,Cumulative_Cases,5
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Mongolia,None,2003-04-23,Cumulative_Cases,3
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Philippines,None,2003-04-23,Cumulative_Cases,2
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Republic of Ireland,None,2003-04-23,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Romania,None,2003-04-23,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Singapore,None,2003-04-23,Cumulative_Cases,189
Coronaviridae,Betacoronavirus,SARS-CoV-1,AFRO,South Africa,None,2003-04-23,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Spain,None,2003-04-23,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Sweden,None,2003-04-23,Cumulative_Cases,3
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Switzerland,None,2003-04-23,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Thailand,None,2003-04-23,Cumulative_Cases,7
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,United Kingdom,None,2003-04-23,Cumulative_Cases,6
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,United States,None,2003-04-23,Cumulative_Cases,39
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Viet Nam,None,2003-04-23,Cumulative_Cases,63
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Brazil,None,2003-04-24,Cumulative_Cases,2
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Bulgaria,None,2003-04-24,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Canada,None,2003-04-24,Cumulative_Cases,140
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,China,None,2003-04-24,Cumulative_Cases,2422
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Hong Kong SAR, China",None,2003-04-24,Cumulative_Cases,1488
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Taiwan, China",None,2003-04-24,Cumulative_Cases,37
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,France,None,2003-04-24,Cumulative_Cases,5
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Germany,None,2003-04-24,Cumulative_Cases,7
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,India,None,2003-04-24,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Indonesia,None,2003-04-24,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Italy,None,2003-04-24,Cumulative_Cases,4
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Japan,None,2003-04-24,Cumulative_Cases,2
Coronaviridae,Betacoronavirus,SARS-CoV-1,EMRO,Kuwait,None,2003-04-24,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Malaysia,None,2003-04-24,Cumulative_Cases,5
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Mongolia,None,2003-04-24,Cumulative_Cases,3
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Philippines,None,2003-04-24,Cumulative_Cases,2
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Republic of Ireland,None,2003-04-24,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Romania,None,2003-04-24,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Singapore,None,2003-04-24,Cumulative_Cases,192
Coronaviridae,Betacoronavirus,SARS-CoV-1,AFRO,South Africa,None,2003-04-24,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Spain,None,2003-04-24,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Sweden,None,2003-04-24,Cumulative_Cases,3
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Switzerland,None,2003-04-24,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Thailand,None,2003-04-24,Cumulative_Cases,8
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,United Kingdom,None,2003-04-24,Cumulative_Cases,6
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,United States,None,2003-04-24,Cumulative_Cases,37
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Viet Nam,None,2003-04-24,Cumulative_Cases,63
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Brazil,None,2003-04-25,Cumulative_Cases,2
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Bulgaria,None,2003-04-25,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Canada,None,2003-04-25,Cumulative_Cases,140
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,China,None,2003-04-25,Cumulative_Cases,2601
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Hong Kong SAR, China",None,2003-04-25,Cumulative_Cases,1510
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Taiwan, China",None,2003-04-25,Cumulative_Cases,41
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,France,None,2003-04-25,Cumulative_Cases,5
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Germany,None,2003-04-25,Cumulative_Cases,7
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,India,None,2003-04-25,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Indonesia,None,2003-04-25,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Italy,None,2003-04-25,Cumulative_Cases,4
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Japan,None,2003-04-25,Cumulative_Cases,2
Coronaviridae,Betacoronavirus,SARS-CoV-1,EMRO,Kuwait,None,2003-04-25,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Malaysia,None,2003-04-25,Cumulative_Cases,5
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Mongolia,None,2003-04-25,Cumulative_Cases,3
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Philippines,None,2003-04-25,Cumulative_Cases,2
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Republic of Ireland,None,2003-04-25,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Romania,None,2003-04-25,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Singapore,None,2003-04-25,Cumulative_Cases,195
Coronaviridae,Betacoronavirus,SARS-CoV-1,AFRO,South Africa,None,2003-04-25,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Spain,None,2003-04-25,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Sweden,None,2003-04-25,Cumulative_Cases,3
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Switzerland,None,2003-04-25,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Thailand,None,2003-04-25,Cumulative_Cases,8
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,United Kingdom,None,2003-04-25,Cumulative_Cases,6
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,United States,None,2003-04-25,Cumulative_Cases,39
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Viet Nam,None,2003-04-25,Cumulative_Cases,63
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Brazil,None,2003-04-26,Cumulative_Cases,2
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Bulgaria,None,2003-04-26,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Canada,None,2003-04-26,Cumulative_Cases,142
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,China,None,2003-04-26,Cumulative_Cases,2753
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Hong Kong SAR, China",None,2003-04-26,Cumulative_Cases,1527
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Taiwan, China",None,2003-04-26,Cumulative_Cases,49
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,France,None,2003-04-26,Cumulative_Cases,5
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Germany,None,2003-04-26,Cumulative_Cases,7
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,India,None,2003-04-26,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Indonesia,None,2003-04-26,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Italy,None,2003-04-26,Cumulative_Cases,4
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Japan,None,2003-04-26,Cumulative_Cases,2
Coronaviridae,Betacoronavirus,SARS-CoV-1,EMRO,Kuwait,None,2003-04-26,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Malaysia,None,2003-04-26,Cumulative_Cases,5
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Mongolia,None,2003-04-26,Cumulative_Cases,5
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Philippines,None,2003-04-26,Cumulative_Cases,4
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Republic of Ireland,None,2003-04-26,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Romania,None,2003-04-26,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Singapore,None,2003-04-26,Cumulative_Cases,198
Coronaviridae,Betacoronavirus,SARS-CoV-1,AFRO,South Africa,None,2003-04-26,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Spain,None,2003-04-26,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Sweden,None,2003-04-26,Cumulative_Cases,3
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Switzerland,None,2003-04-26,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Thailand,None,2003-04-26,Cumulative_Cases,7
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,United Kingdom,None,2003-04-26,Cumulative_Cases,6
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,United States,None,2003-04-26,Cumulative_Cases,41
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Viet Nam,None,2003-04-26,Cumulative_Cases,63
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Brazil,None,2003-04-28,Cumulative_Cases,2
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Bulgaria,None,2003-04-28,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Canada,None,2003-04-28,Cumulative_Cases,142
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,China,None,2003-04-28,Cumulative_Cases,2914
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Hong Kong SAR, China",None,2003-04-28,Cumulative_Cases,1557
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Taiwan, China",None,2003-04-28,Cumulative_Cases,66
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,France,None,2003-04-28,Cumulative_Cases,5
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Germany,None,2003-04-28,Cumulative_Cases,7
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,India,None,2003-04-28,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Indonesia,None,2003-04-28,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Italy,None,2003-04-28,Cumulative_Cases,8
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Japan,None,2003-04-28,Cumulative_Cases,2
Coronaviridae,Betacoronavirus,SARS-CoV-1,EMRO,Kuwait,None,2003-04-28,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Malaysia,None,2003-04-28,Cumulative_Cases,6
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Mongolia,None,2003-04-28,Cumulative_Cases,5
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Philippines,None,2003-04-28,Cumulative_Cases,4
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Republic of Ireland,None,2003-04-28,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Romania,None,2003-04-28,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Singapore,None,2003-04-28,Cumulative_Cases,199
Coronaviridae,Betacoronavirus,SARS-CoV-1,AFRO,South Africa,None,2003-04-28,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Spain,None,2003-04-28,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Sweden,None,2003-04-28,Cumulative_Cases,3
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Switzerland,None,2003-04-28,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Thailand,None,2003-04-28,Cumulative_Cases,7
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,United Kingdom,None,2003-04-28,Cumulative_Cases,6
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,United States,None,2003-04-28,Cumulative_Cases,41
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Viet Nam,None,2003-04-28,Cumulative_Cases,63
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Brazil,None,2003-04-29,Cumulative_Cases,2
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Bulgaria,None,2003-04-29,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Canada,None,2003-04-29,Cumulative_Cases,146
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,China,None,2003-04-29,Cumulative_Cases,3303
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Hong Kong SAR, China",None,2003-04-29,Cumulative_Cases,1572
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Taiwan, China",None,2003-04-29,Cumulative_Cases,66
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,France,None,2003-04-29,Cumulative_Cases,5
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Germany,None,2003-04-29,Cumulative_Cases,7
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,India,None,2003-04-29,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Indonesia,None,2003-04-29,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Italy,None,2003-04-29,Cumulative_Cases,9
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Japan,None,2003-04-29,Cumulative_Cases,2
Coronaviridae,Betacoronavirus,SARS-CoV-1,EMRO,Kuwait,None,2003-04-29,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Malaysia,None,2003-04-29,Cumulative_Cases,6
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Mongolia,None,2003-04-29,Cumulative_Cases,5
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Philippines,None,2003-04-29,Cumulative_Cases,4
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Republic of Ireland,None,2003-04-29,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Republic of Korea,None,2003-04-29,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Romania,None,2003-04-29,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Singapore,None,2003-04-29,Cumulative_Cases,201
Coronaviridae,Betacoronavirus,SARS-CoV-1,AFRO,South Africa,None,2003-04-29,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Spain,None,2003-04-29,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Sweden,None,2003-04-29,Cumulative_Cases,3
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Switzerland,None,2003-04-29,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Thailand,None,2003-04-29,Cumulative_Cases,7
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,United Kingdom,None,2003-04-29,Cumulative_Cases,6
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,United States,None,2003-04-29,Cumulative_Cases,41
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Viet Nam,None,2003-04-29,Cumulative_Cases,63
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Brazil,None,2003-04-30,Cumulative_Cases,2
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Bulgaria,None,2003-04-30,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Canada,None,2003-04-30,Cumulative_Cases,148
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,China,None,2003-04-30,Cumulative_Cases,3460
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Hong Kong SAR, China",None,2003-04-30,Cumulative_Cases,1589
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Macao SAR, China",None,2003-04-30,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Taiwan, China",None,2003-04-30,Cumulative_Cases,78
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,France,None,2003-04-30,Cumulative_Cases,5
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Germany,None,2003-04-30,Cumulative_Cases,7
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Indonesia,None,2003-04-30,Cumulative_Cases,2
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Italy,None,2003-04-30,Cumulative_Cases,9
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Japan,None,2003-04-30,Cumulative_Cases,2
Coronaviridae,Betacoronavirus,SARS-CoV-1,EMRO,Kuwait,None,2003-04-30,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Malaysia,None,2003-04-30,Cumulative_Cases,6
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Mongolia,None,2003-04-30,Cumulative_Cases,6
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Philippines,None,2003-04-30,Cumulative_Cases,4
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Republic of Ireland,None,2003-04-30,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Republic of Korea,None,2003-04-30,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Romania,None,2003-04-30,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Singapore,None,2003-04-30,Cumulative_Cases,201
Coronaviridae,Betacoronavirus,SARS-CoV-1,AFRO,South Africa,None,2003-04-30,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Spain,None,2003-04-30,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Sweden,None,2003-04-30,Cumulative_Cases,3
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Switzerland,None,2003-04-30,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Thailand,None,2003-04-30,Cumulative_Cases,7
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,United Kingdom,None,2003-04-30,Cumulative_Cases,6
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,United States,None,2003-04-30,Cumulative_Cases,52
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Viet Nam,None,2003-04-30,Cumulative_Cases,63
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Brazil,None,2003-05-01,Cumulative_Cases,2
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Bulgaria,None,2003-05-01,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Canada,None,2003-05-01,Cumulative_Cases,147
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,China,None,2003-05-01,Cumulative_Cases,3638
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Hong Kong SAR, China",None,2003-05-01,Cumulative_Cases,1600
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Macao SAR, China",None,2003-05-01,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Taiwan, China",None,2003-05-01,Cumulative_Cases,89
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,France,None,2003-05-01,Cumulative_Cases,5
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Germany,None,2003-05-01,Cumulative_Cases,7
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Indonesia,None,2003-05-01,Cumulative_Cases,2
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Italy,None,2003-05-01,Cumulative_Cases,9
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Japan,None,2003-05-01,Cumulative_Cases,2
Coronaviridae,Betacoronavirus,SARS-CoV-1,EMRO,Kuwait,None,2003-05-01,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Malaysia,None,2003-05-01,Cumulative_Cases,6
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Mongolia,None,2003-05-01,Cumulative_Cases,6
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Philippines,None,2003-05-01,Cumulative_Cases,4
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Poland,None,2003-05-01,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Republic of Ireland,None,2003-05-01,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Republic of Korea,None,2003-05-01,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Romania,None,2003-05-01,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Singapore,None,2003-05-01,Cumulative_Cases,201
Coronaviridae,Betacoronavirus,SARS-CoV-1,AFRO,South Africa,None,2003-05-01,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Spain,None,2003-05-01,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Sweden,None,2003-05-01,Cumulative_Cases,3
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Switzerland,None,2003-05-01,Cumulative_Cases,1
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Thailand,None,2003-05-01,Cumulative_Cases,7
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,United Kingdom,None,2003-05-01,Cumulative_Cases,6
