Microbe Family,Microbe Genus,Microbe Species,Region,Country,Domain,Sub-Domain,date,type,number
Coronaviridae,Betacoronavirus,SARS-CoV-1,AFRO,South Africa,None,None,2003-04-22,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Spain,None,None,2003-04-22,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Sweden,None,None,2003-04-22,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Switzerland,None,None,2003-04-22,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Thailand,None,None,2003-04-22,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,United Kingdom,None,None,2003-04-22,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,United States,None,None,2003-04-22,Cases,-1.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Viet Nam,None,None,2003-04-22,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Australia,None,None,2003-04-23,Cases,1.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Brazil,None,None,2003-04-23,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Canada,None,None,2003-04-23,Cases,1.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,China,None,None,2003-04-23,Cases,304.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Hong Kong SAR, China",None,None,2003-04-23,Cases,24.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Taiwan, China",None,None,2003-04-23,Cases,8.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,France,None,None,2003-04-23,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Germany,None,None,2003-04-23,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,India,None,None,2003-04-23,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Indonesia,None,None,2003-04-23,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Italy,None,None,2003-04-23,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Japan,None,None,2003-04-23,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EMRO,Kuwait,None,None,2003-04-23,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Malaysia,None,None,2003-04-23,Cases,-1.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Mongolia,None,None,2003-04-23,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Philippines,None,None,2003-04-23,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Republic of Ireland,None,None,2003-04-23,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Romania,None,None,2003-04-23,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Singapore,None,None,2003-04-23,Cases,3.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,AFRO,South Africa,None,None,2003-04-23,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Spain,None,None,2003-04-23,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Sweden,None,None,2003-04-23,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Switzerland,None,None,2003-04-23,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Thailand,None,None,2003-04-23,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,United Kingdom,None,None,2003-04-23,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,United States,None,None,2003-04-23,Cases,1.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Viet Nam,None,None,2003-04-23,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Brazil,None,None,2003-04-24,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Canada,None,None,2003-04-24,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,China,None,None,2003-04-24,Cases,117.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Hong Kong SAR, China",None,None,2003-04-24,Cases,30.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Taiwan, China",None,None,2003-04-24,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,France,None,None,2003-04-24,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Germany,None,None,2003-04-24,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,India,None,None,2003-04-24,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Indonesia,None,None,2003-04-24,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Italy,None,None,2003-04-24,Cases,1.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Japan,None,None,2003-04-24,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EMRO,Kuwait,None,None,2003-04-24,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Malaysia,None,None,2003-04-24,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Mongolia,None,None,2003-04-24,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Philippines,None,None,2003-04-24,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Republic of Ireland,None,None,2003-04-24,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Romania,None,None,2003-04-24,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Singapore,None,None,2003-04-24,Cases,3.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,AFRO,South Africa,None,None,2003-04-24,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Spain,None,None,2003-04-24,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Sweden,None,None,2003-04-24,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Switzerland,None,None,2003-04-24,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Thailand,None,None,2003-04-24,Cases,1.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,United Kingdom,None,None,2003-04-24,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,United States,None,None,2003-04-24,Cases,-2.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Viet Nam,None,None,2003-04-24,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Brazil,None,None,2003-04-25,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Bulgaria,None,None,2003-04-25,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Canada,None,None,2003-04-25,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,China,None,None,2003-04-25,Cases,179.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Hong Kong SAR, China",None,None,2003-04-25,Cases,22.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Taiwan, China",None,None,2003-04-25,Cases,4.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,France,None,None,2003-04-25,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Germany,None,None,2003-04-25,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,India,None,None,2003-04-25,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Indonesia,None,None,2003-04-25,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Italy,None,None,2003-04-25,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Japan,None,None,2003-04-25,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EMRO,Kuwait,None,None,2003-04-25,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Malaysia,None,None,2003-04-25,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Mongolia,None,None,2003-04-25,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Philippines,None,None,2003-04-25,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Republic of Ireland,None,None,2003-04-25,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Romania,None,None,2003-04-25,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Singapore,None,None,2003-04-25,Cases,3.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,AFRO,South Africa,None,None,2003-04-25,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Spain,None,None,2003-04-25,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Sweden,None,None,2003-04-25,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Switzerland,None,None,2003-04-25,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Thailand,None,None,2003-04-25,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,United Kingdom,None,None,2003-04-25,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,United States,None,None,2003-04-25,Cases,2.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Viet Nam,None,None,2003-04-25,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Brazil,None,None,2003-04-26,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Bulgaria,None,None,2003-04-26,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Canada,None,None,2003-04-26,Cases,2.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,China,None,None,2003-04-26,Cases,152.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Hong Kong SAR, China",None,None,2003-04-26,Cases,17.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Taiwan, China",None,None,2003-04-26,Cases,8.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,France,None,None,2003-04-26,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Germany,None,None,2003-04-26,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,India,None,None,2003-04-26,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Indonesia,None,None,2003-04-26,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Italy,None,None,2003-04-26,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Japan,None,None,2003-04-26,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EMRO,Kuwait,None,None,2003-04-26,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Malaysia,None,None,2003-04-26,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Mongolia,None,None,2003-04-26,Cases,2.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Philippines,None,None,2003-04-26,Cases,2.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Republic of Ireland,None,None,2003-04-26,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Romania,None,None,2003-04-26,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Singapore,None,None,2003-04-26,Cases,3.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,AFRO,South Africa,None,None,2003-04-26,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Spain,None,None,2003-04-26,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Sweden,None,None,2003-04-26,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Switzerland,None,None,2003-04-26,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Thailand,None,None,2003-04-26,Cases,-1.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,United Kingdom,None,None,2003-04-26,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,United States,None,None,2003-04-26,Cases,2.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Viet Nam,None,None,2003-04-26,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Brazil,None,None,2003-04-28,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Bulgaria,None,None,2003-04-28,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Canada,None,None,2003-04-28,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,China,None,None,2003-04-28,Cases,161.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Hong Kong SAR, China",None,None,2003-04-28,Cases,30.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Taiwan, China",None,None,2003-04-28,Cases,17.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,France,None,None,2003-04-28,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Germany,None,None,2003-04-28,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,India,None,None,2003-04-28,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Indonesia,None,None,2003-04-28,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Italy,None,None,2003-04-28,Cases,4.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Japan,None,None,2003-04-28,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EMRO,Kuwait,None,None,2003-04-28,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Malaysia,None,None,2003-04-28,Cases,1.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Mongolia,None,None,2003-04-28,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Philippines,None,None,2003-04-28,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Republic of Ireland,None,None,2003-04-28,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Romania,None,None,2003-04-28,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Singapore,None,None,2003-04-28,Cases,1.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,AFRO,South Africa,None,None,2003-04-28,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Spain,None,None,2003-04-28,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Sweden,None,None,2003-04-28,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Switzerland,None,None,2003-04-28,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Thailand,None,None,2003-04-28,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,United Kingdom,None,None,2003-04-28,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,United States,None,None,2003-04-28,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Viet Nam,None,None,2003-04-28,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Brazil,None,None,2003-04-29,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Bulgaria,None,None,2003-04-29,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Canada,None,None,2003-04-29,Cases,4.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,China,None,None,2003-04-29,Cases,389.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Hong Kong SAR, China",None,None,2003-04-29,Cases,15.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Taiwan, China",None,None,2003-04-29,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,France,None,None,2003-04-29,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Germany,None,None,2003-04-29,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,India,None,None,2003-04-29,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Indonesia,None,None,2003-04-29,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Italy,None,None,2003-04-29,Cases,1.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Japan,None,None,2003-04-29,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EMRO,Kuwait,None,None,2003-04-29,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Malaysia,None,None,2003-04-29,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Mongolia,None,None,2003-04-29,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Philippines,None,None,2003-04-29,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Republic of Ireland,None,None,2003-04-29,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Romania,None,None,2003-04-29,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Singapore,None,None,2003-04-29,Cases,2.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,AFRO,South Africa,None,None,2003-04-29,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Spain,None,None,2003-04-29,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Sweden,None,None,2003-04-29,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Switzerland,None,None,2003-04-29,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Thailand,None,None,2003-04-29,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,United Kingdom,None,None,2003-04-29,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,United States,None,None,2003-04-29,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Viet Nam,None,None,2003-04-29,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Brazil,None,None,2003-04-30,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Bulgaria,None,None,2003-04-30,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Canada,None,None,2003-04-30,Cases,2.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,China,None,None,2003-04-30,Cases,157.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Hong Kong SAR, China",None,None,2003-04-30,Cases,17.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Taiwan, China",None,None,2003-04-30,Cases,12.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,France,None,None,2003-04-30,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Germany,None,None,2003-04-30,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Indonesia,None,None,2003-04-30,Cases,1.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Italy,None,None,2003-04-30,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Japan,None,None,2003-04-30,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EMRO,Kuwait,None,None,2003-04-30,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Malaysia,None,None,2003-04-30,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Mongolia,None,None,2003-04-30,Cases,1.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Philippines,None,None,2003-04-30,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Republic of Ireland,None,None,2003-04-30,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Republic of Korea,None,None,2003-04-30,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Romania,None,None,2003-04-30,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Singapore,None,None,2003-04-30,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,AFRO,South Africa,None,None,2003-04-30,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Spain,None,None,2003-04-30,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Sweden,None,None,2003-04-30,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Switzerland,None,None,2003-04-30,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Thailand,None,None,2003-04-30,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,United Kingdom,None,None,2003-04-30,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,United States,None,None,2003-04-30,Cases,11.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Viet Nam,None,None,2003-04-30,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Brazil,None,None,2003-05-01,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Bulgaria,None,None,2003-05-01,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Canada,None,None,2003-05-01,Cases,-1.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,China,None,None,2003-05-01,Cases,178.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Hong Kong SAR, China",None,None,2003-05-01,Cases,11.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Macao SAR, China",None,None,2003-05-01,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Taiwan, China",None,None,2003-05-01,Cases,11.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,France,None,None,2003-05-01,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Germany,None,None,2003-05-01,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Indonesia,None,None,2003-05-01,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Italy,None,None,2003-05-01,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Japan,None,None,2003-05-01,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EMRO,Kuwait,None,None,2003-05-01,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Malaysia,None,None,2003-05-01,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Mongolia,None,None,2003-05-01,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Philippines,None,None,2003-05-01,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Republic of Ireland,None,None,2003-05-01,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Republic of Korea,None,None,2003-05-01,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Romania,None,None,2003-05-01,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Singapore,None,None,2003-05-01,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,AFRO,South Africa,None,None,2003-05-01,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Spain,None,None,2003-05-01,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Sweden,None,None,2003-05-01,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Switzerland,None,None,2003-05-01,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Thailand,None,None,2003-05-01,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,United Kingdom,None,None,2003-05-01,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,United States,None,None,2003-05-01,Cases,2.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Viet Nam,None,None,2003-05-01,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Brazil,None,None,2003-05-02,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Bulgaria,None,None,2003-05-02,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,AMRO,Canada,None,None,2003-05-02,Cases,2.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,China,None,None,2003-05-02,Cases,161.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Hong Kong SAR, China",None,None,2003-05-02,Cases,11.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Macao SAR, China",None,None,2003-05-02,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,"Taiwan, China",None,None,2003-05-02,Cases,11.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,France,None,None,2003-05-02,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Germany,None,None,2003-05-02,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Indonesia,None,None,2003-05-02,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Italy,None,None,2003-05-02,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EMRO,Kuwait,None,None,2003-05-02,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Malaysia,None,None,2003-05-02,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Mongolia,None,None,2003-05-02,Cases,2.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Philippines,None,None,2003-05-02,Cases,-1.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Poland,None,None,2003-05-02,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Republic of Ireland,None,None,2003-05-02,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,SEARO,Republic of Korea,None,None,2003-05-02,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Romania,None,None,2003-05-02,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,WPRO,Singapore,None,None,2003-05-02,Cases,2.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,AFRO,South Africa,None,None,2003-05-02,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Spain,None,None,2003-05-02,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Sweden,None,None,2003-05-02,Cases,0.0
Coronaviridae,Betacoronavirus,SARS-CoV-1,EURO,Switzerland,None,None,2003-05-02,Cases,0.0
